generation,id,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0,-3.983946627548139,1.8788123369757308,4.381656696061657,-0.9806996242658661,1.1825732752550655,-4.033570800353716,2.3160380671798437,-2.8894407296208535,2.2723601092103403,-2.528833450372574
0,1,-0.6889948017443119,-3.8899087002748787,-3.23491884205652,0.8641568624708125,-3.5006892237588727,3.7622735275158137,-1.3669435875903289,-1.8279226931028099,5.099531932488294,4.574341379262601
0,2,0.8450091265137596,-3.5139329083430995,-4.242187865981657,-2.0751948148964026,3.372619275562271,-3.9503451692820253,3.5819716798872685,-1.1620558130901952,-4.864599104901946,-2.5004641658340323
0,3,-2.073896225778683,-4.709696870167161,0.7895831637941138,3.9559169246704817,-1.1529491393691704,-2.450143311306838,2.602285082240545,-0.30387479403168793,-1.9806763072006381,0.4635172921965136
0,4,4.610177210325957,-0.8955637509702852,3.9698802078914435,-4.33702562251277,-3.795872552820976,2.669604536924541,-4.96092148958388,1.1290778743642411,-4.419877595532874,1.8984379153455686
0,5,2.5721885598014493,-1.2599902637690912,2.8905580093310865,-0.9932314371230255,-3.939466899430936,-3.21453586331618,0.02810793608546902,-2.999840825273162,-2.8838615267635226,1.6711527444204481
0,6,3.8914463468271085,0.06467246576879138,-4.4190610378291355,1.3725724022043417,-1.9095612090955583,-3.283991437359025,-1.7801245204642986,5.022883643245424,-2.676836214033432,4.176654034382335
0,7,4.936607582904879,-4.967523673241264,-0.3450100801927247,-3.8095349829067313,-0.6867675671901825,1.7848164095758037,-4.6724461910894,4.859735642011501,-3.4181344984266446,-3.355441622636247
0,8,-4.453467455591712,4.945391545185687,1.8355256427992632,-0.939280929642277,-3.2894311792554776,-3.102653042471767,3.459645810159315,3.9719132432020734,2.761495900664939,-4.507828929127504
0,9,0.21033801661923324,1.649837779837668,-4.782395517013674,-4.627975818479455,0.5306775920649507,-1.885113279176835,-5.0732962463168665,-2.5794120767842013,2.328390165807618,-3.6053683802315106
0,10,-2.893388729001789,-2.4901382292626795,3.010102258520555,-5.016253214545904,-0.7512031421088805,-1.5730437770390937,4.783765000485064,5.078207313123392,2.5667172119623674,2.1608012820674025
0,11,0.006005070231001497,-0.6133090075552801,5.108042602317286,-3.957676705760555,-3.3268808158466117,0.8917084804871953,2.9325944340350256,-3.557037931885332,-1.9466538417478638,-4.0746013677213195
0,12,4.055330335284576,1.3899732842647543,2.9872530050672976,-1.519858848886872,4.482084316933286,-2.1432495036645687,2.5519603349042477,3.4160120044952658,-3.1943271590410607,-1.2232648985970243
0,13,-0.9498563188078482,-4.584009166499459,2.9085127626473115,-2.2515582499522853,1.733680010272348,3.789945213359501,1.1014001865749288,0.8923550183734541,3.231121506083272,1.0669558564648245
0,14,4.995501573517392,-4.583751354971966,-0.9678276058231736,3.4225814751048764,4.885465365846508,-2.6490048674944795,0.9049402799215489,2.881497993398331,4.868818151317689,1.8857161958490725
0,15,-2.8610390132711703,-1.6508814156771145,1.1143001064910667,4.008141072408413,-2.366677043468262,2.3891941367295306,2.332675127165734,1.5054317661838175,-0.03180238014442782,-4.916017183219962
0,16,-4.466046844860776,-2.9064682946011975,-1.990056792883994,4.143339264712105,2.2588837242093858,-0.2941770141942035,-1.8445452998451857,2.7484169045722453,-4.599879197195326,-2.8242224088654826
0,17,-3.017204611559514,-2.258231633113709,-3.9762433376923676,0.13295446613910133,-2.8186449300304255,-3.807229818903176,4.952198857707136,2.14111269040849,3.9693262301408625,-2.120181955186506
0,18,0.01320088893328819,-1.5232295536462197,1.2305719222726,-1.5295495613413768,-1.3853576796174414,1.9263562121696411,-0.9746543463043746,3.5076068843866013,3.542692031471316,4.966477257093005
0,19,4.530893026676021,-0.2924047157566463,-0.39348852759434205,0.4763617691646269,3.1000201609412246,2.295123317364239,3.184372318435714,-4.678249232512631,1.1334198326608078,4.177317354502169
0,20,1.0109413612704792,-3.6711179371133973,-2.1879767256594165,0.8219055651684046,-2.3470239467957423,4.787648115705067,1.8718429409011028,3.512746610628974,2.081280727963808,1.6887731951117004
0,21,2.216771214105032,3.7013617303611914,3.8166118029508427,1.2837837042237341,-2.7336731234315574,0.0992764647504023,0.06859477303697403,-1.28745987013873,-4.338869766987873,-4.872188546859504
0,22,3.0771653028037163,-1.1077407549695728,3.7504532509793895,3.653878868486422,2.306782983236407,-3.768096342626408,1.1332861306130608,-3.940939720522354,3.3901933253081937,2.570588641907664
0,23,-1.2761050338650648,4.724599647181802,-1.9848124917927872,4.876766283177477,-4.4940820983922745,-1.7858135949381904,2.2939332227329974,0.8175517176186062,2.2328523460382357,-3.998999154119971
0,24,3.101003813217953,2.592906831388283,4.214040347835314,3.618126273990751,-0.8948905346754783,-1.8673446677807033,4.639519017449319,-0.6247624678022046,-3.6660441551103613,-1.074907345216956
0,25,-2.529824832455191,1.078216930280333,0.171289265258312,-3.9722301213154765,2.4624586233124477,2.865926622731199,2.4168889845875574,1.7633959976579892,-2.243447817571872,-4.2157748372128845
0,26,-0.7758925155958094,-2.9120060582804523,0.951724165114376,-2.968953671949539,1.29950211432541,1.605984457888395,-3.4344323410819744,-1.3520044929192987,0.37490990545851943,1.5417648992778554
0,27,1.099866450749107,-1.834233050037351,2.769626199978932,-0.09630033858723053,-4.070821311223738,-1.768590136917842,-5.118719441849033,0.6115098795751841,1.1523280405361076,-2.867644602950594
0,28,-1.4366255411600823,4.249585020908788,-4.5415598200197875,-4.218753776305674,3.7232006381786134,3.19994311928813,1.9757255704215595,3.240011106021192,4.6916494813790015,0.5175167414649913
0,29,0.9355120912860855,-3.9596168546775257,2.466140316863484,0.14218779360735923,-0.8548995266543509,1.778694678574186,2.5885238264946917,-0.8478173370534101,-1.1046916938022147,1.6838164591896057
