generation,id,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0,473.5327911449655,304.53352143954794,-56.683713408464286,-414.6322539172851,-356.54881674725095,470.07534335598905,65.87032077679746,-80.87911577338167,-91.36652202676811,-175.37414816744726
0,1,-5.267364154479935,-489.9547670787886,457.7050166456729,380.22846108801866,300.8030527596578,182.06424994161716,14.639096059559051,-355.455757771119,-342.9284814041523,-182.04927207778252
0,2,-103.99441934369133,-219.10913118079554,-353.87819587374383,260.38451202633496,-272.1266166343953,194.76657004184176,201.3588194364636,364.3797465105034,71.75828405336449,387.44458911670336
0,3,-417.2738631421412,-321.32999818354665,-206.51838138281363,380.92812409738576,445.8338025825873,494.60637225805965,-496.9328924297316,354.4290262642144,419.9069753929224,172.63780848274268
0,4,476.7337219184725,-328.94956028199897,-490.49423397574554,467.7074301828826,-211.28124982053987,-302.6645175269192,9.740580418143054,193.4208509358915,-232.9534158755339,-451.2175193248862
0,5,-159.18240400936273,-486.6023518233751,171.51724119330765,263.80822491723063,151.39274845196076,-80.23831009789325,-46.546773838510944,-239.0355165317203,-388.9170931942567,121.6943465155581
0,6,223.47210474286214,436.00704810005993,306.8963781078804,176.2072744288405,-251.30288989321326,123.51670440189969,-187.40212494344678,-284.2728715767853,-163.50941656974584,206.60069581923085
0,7,-392.54798538617115,219.3132267637776,36.349904598516105,392.5401158013501,-477.3018187660881,462.91608526247273,186.44630687686436,-138.43597514144687,291.58179462498265,-60.57270480666193
0,8,-437.0708899330573,-330.48463609794646,-318.4421638493671,11.80403648477477,-219.00008067317867,-227.18037826986114,182.66393578813324,-316.1002711679182,-350.5787749707756,-250.32005140266688
0,9,-469.0464104505847,-109.27812117584921,-497.5137787477326,421.30011335704614,188.35412743209986,-175.3724807482593,-123.43104503324508,266.7771559557815,29.405182964354367,330.3356592806234
0,10,-70.65542549856173,359.23099757354305,-44.32844105334334,441.0229087846483,217.46188356502978,-21.72167626741782,267.01663313258894,4.9191145446776545,-456.13966101815174,-63.602712691007696
0,11,-271.40988260182695,325.43001643953454,-245.52305963492566,-156.40475829856962,186.4449960028235,-248.98885784764113,122.762413882016,-31.69364794587139,196.20725482829823,-207.51123584029017
0,12,50.273352309862275,36.92456043594865,-265.239378054759,-475.55618842050353,213.32709445655107,409.64883349740046,69.3678645299236,229.42865735271818,49.54994683556447,13.360160533845033
0,13,172.25166115526338,441.3402938205378,-348.4579241754627,-226.8824696912206,156.02504927222617,494.9232968239078,179.16366369967568,-496.6767480162076,191.30180932402845,-336.1525564265078
0,14,388.58878580289934,-445.56443669358913,-498.6039323343243,-466.7653700116098,413.0657603105062,248.17018212189248,-215.60021785775962,291.0593963898151,80.8688857143361,452.7175342513343
0,15,15.203262938945613,-91.40994403509245,-122.68749864100738,-262.0788504602456,-278.12153401259474,-126.45209822117033,-47.2394740938615,361.891247444752,-86.99386889968156,-463.40486243614134
0,16,-294.60111772947596,-235.29876064507948,-287.73270778235474,-42.53684285040191,475.2782158039987,-479.21181811494205,-306.084928092857,496.3917483697318,-326.708652225862,21.749229075727953
0,17,275.0038688412569,194.06487077604777,-336.6053596972271,206.33853624723338,-196.17635525347265,379.927972278571,75.03340481372834,195.40215974667433,-362.31341715585256,-0.4749111789609515
0,18,-382.14587289454204,-454.4619141859584,87.7612775971291,102.74316155429455,389.4854070580898,-336.5713670514312,-245.0924259829536,-196.7884738952,-143.21506488837423,-232.35855432070866
0,19,87.15953179354705,402.0819880224619,12.040400679809693,198.16626739231353,405.97992007156853,470.29503878655623,-26.218060034522978,-251.3014089077511,-285.7981619673004,21.056606518780143
0,20,-347.9854009435676,162.2062048635275,-480.58685093007836,-433.18111063885823,275.75401409364446,-316.5349771654395,499.8080585906649,198.18936989200006,-128.23147816769136,-356.87727215401503
0,21,146.4213195187915,378.9192303196713,-479.6474160455876,-152.0330397177193,-145.66393795203004,405.87102089304324,377.0632617119933,-55.98690197053111,159.44639065547676,98.7560274281168
0,22,71.470152421004,464.1478747550101,-206.44618340132317,-103.74873847342235,-111.19681252455015,424.3653293419568,147.24506161458112,-155.17523551237053,-120.2103958319407,28.989948866330963
0,23,9.975416800904497,177.0436692082917,-484.98440772965233,451.907893651555,-243.7405590868491,286.2397630561212,-34.87865390873304,340.5852897446513,342.80673673211606,324.7488188064443
0,24,-134.37010865641287,-237.95980915037228,-294.66992284230514,-207.8874407812171,200.98317060581888,267.86642032404814,-375.24992592995955,180.96259157380058,-204.89612857755412,478.89817812977924
0,25,-394.5922392447135,380.048528706551,329.0782354219375,62.22002125886442,-102.22061964831556,217.17790553913227,483.28508370781833,-346.3161580286588,294.0911126905331,5.553042271623781
0,26,458.2975040223996,275.169058803,370.7380164175007,198.93197636648085,-3.5816263977325207,84.94870043875136,-9.99364925985094,-44.19730313121869,-440.31804310080946,436.6711760466462
0,27,-296.7763212585076,-89.44995405424584,198.41587109783165,-158.63391571428963,-90.11810569679272,-397.11775509071464,139.1683473148978,177.4885630062571,461.663865457552,341.68085720191675
0,28,-495.3216346711121,-335.6639122423711,355.41897042599453,175.87139511601572,-33.30178214428304,244.45734645664072,143.4087321956249,199.65375728980655,-457.5495133901314,472.4524696056625
0,29,-244.68248532766145,164.14249732141093,-317.25258389055784,499.66207094108563,354.5631643474702,-289.82212267729824,-471.8758553299466,344.7564411495813,253.00347638297774,109.74036872322995
0,30,-100.75053704259574,123.61502047401461,429.40110662805637,-130.5504821405513,-103.37065604913397,175.28911951181567,130.95440017445674,424.3736553129046,-78.03742059232411,-256.47595710027883
0,31,-167.51203027118402,-230.4672207308701,233.63388876286274,-294.327390778436,400.1457857339365,439.64580137800596,-63.69740402239853,495.34283089363987,494.71975511647645,471.9812177675532
0,32,-446.40506943718333,-441.0604643956947,143.54893066473846,441.6841354388864,-496.7420682242797,81.33712112220837,-196.28242961896336,-213.7795709364887,-288.47138061390217,86.74036188035524
0,33,-14.43839040875099,-499.685877974236,-272.0718769714531,-161.22496537907637,-7.034687197424603,-133.7645406810359,-241.04308339739634,-253.14385974551269,-356.6077487144929,-225.7457244110733
0,34,-185.12141891030873,44.41893321298528,-490.67923542298706,-128.55368611274662,-429.320871212975,-293.3578012455654,-483.17976865008154,461.3826598884043,166.33124923363584,-418.3886857285521
0,35,3.151201493175705,-180.52450529251428,244.69359326428685,309.67152713010773,103.08994263262844,-172.0803311189938,-304.33350732854933,-479.39762877563794,-126.05418162168547,-269.62578029260777
0,36,-144.9144546726434,144.10648858170123,-156.49950576784101,-482.55798860390485,192.5564397236219,414.90383651865557,303.5560867325032,-108.41781703654618,-277.8365740371613,-156.60171245198376
0,37,-274.7924206206999,16.72381401420853,-205.3725567886686,351.38099672025135,308.91488260735184,-290.79242631372324,-40.14822582159627,236.88283646060268,443.260492352465,441.0262858176709
0,38,-326.98296189456914,239.74323001200648,149.66666583742395,-295.0587257991708,-466.63365255520534,57.745948932238264,311.228653009333,261.8462562526052,182.80634748846842,-269.4023898375723
