generation,id,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0,2.607858903396436,2.026220404057142,4.858502513608594,1.3567788003804937,-0.3656575016332386,2.2332706168435292,-0.36591788565482375,-2.819113955418251,3.51688499401084,0.5383093281704205
0,1,-2.2939009661575027,0.0031629600345208786,-4.882998184876682,-4.284212921107947,-2.0289669716549543,-3.585764978700863,1.1347504367637073,1.566722015324003,0.21777810954420218,-0.7998754927602931
0,2,3.4293898343952085,-3.020446219132948,-0.5311375389528852,-1.0052051281550698,2.5822512813265055,-2.3834978437452277,3.099427286230852,3.4829799507775645,3.176630086017636,0.5488059161638965
0,3,-1.710594031659931,-3.6258431625273264,-4.490107415017908,0.39896378383925324,-4.6936859592185955,-5.105427573857952,0.016446587528068157,-3.782866663273576,-2.9039591329103964,-1.4160177048249385
0,4,-1.9305012563227568,-0.08353129465199238,0.44738576335653324,-0.7049358614799806,-3.708516636915007,3.0736808146298538,-3.8549330396809216,0.4968049628053839,0.05887432322142683,-1.035605584585527
0,5,-1.9496087113875014,-2.079457319142392,0.33111276711714854,-0.42437477717771666,-2.4971226387682997,1.2302958779642457,2.492885495856077,0.02512742286518188,-2.8265142312682094,-2.4123098464219694
0,6,-2.769096178336247,4.5874076278744855,-2.6140209830502563,1.6237217181570958,-1.9230660473694767,0.8413709033071366,1.0554743877098516,-3.238384531514055,-2.2356384006352634,1.5258262351403316
0,7,-2.9907171752252384,2.975767572371443,-2.0065195624320675,2.548544716627207,-2.5045733229141627,1.0922509575469794,3.578069438588831,-3.3035363008892045,-3.3502466275682434,-1.8052341038774067
0,8,-0.7693675121686394,3.257136726514184,0.5411759677976371,-2.898168900170516,-0.3578497834336032,-4.484694717263208,-0.3401260760304252,1.164422812163691,-2.861183069918666,1.5341272979431713
0,9,4.307137584333218,0.013701980580960615,0.5661711512195824,2.1538718644086075,0.9686283224141974,4.887758631075687,-1.0889914614185985,-3.037335553494908,2.985013320440756,2.4097586152445754
0,10,4.04460362744155,-0.5867538075083694,-1.908313709784513,4.731396816462683,0.5876408709995586,2.4125343936390697,1.3385201916960066,-0.47595601694484024,-2.1503610067826795,-1.151147028753924
0,11,-2.7822828231793086,3.893124593201949,-3.5246476783942433,4.955860430266719,3.1943974346235118,4.803765518427814,-0.21183425206224005,3.8738515328447845,1.378306662803129,-0.4096143256702023
0,12,4.611817785844113,1.3797756278867155,-0.9416744797005121,-3.1309873779566897,1.9353816266607513,2.536591642178802,-0.8424060232990449,-2.310822395337874,-4.959178381237893,-3.632444089565614
0,13,4.384993401167651,-4.228820993761426,4.4016417769212,0.3732609023755211,1.319720397195498,0.7085489911987803,0.6813203328154724,0.7053471611293984,-4.40800342339092,-1.3552742089109961
0,14,-0.8500316347157995,2.498931117549861,-5.001187192632343,-2.536428403715324,2.3906197822769357,2.103494415165872,-3.5470509236253,-2.6170771385877334,-1.836306308154617,-2.6223678733237716
0,15,-1.2297310328059092,2.0933049296585606,2.9918593101161193,0.9322651931617472,-1.3161312442388553,0.656891229693982,-4.965536074107356,-0.9432662141950001,-2.9670548929228597,3.0986381700901933
0,16,-3.6027414909673663,-0.3546730792239279,2.1483362637732686,0.8666902225301221,-2.46886276167929,-2.646999111573021,2.094776546642443,1.4180242482508074,2.3725190483502194,-2.288166669684945
0,17,1.9024727251025855,1.1798376694411958,-4.351818478929999,0.16794627907402848,1.9998183346795066,-0.452217695013716,2.900224966432593,-0.46331945538702346,-2.0761141763575437,0.04571406796650557
